Original_Phone,Name,Rating,Review_Count,Address,City,State,Zip_Code,Phone,Categories,Latitude,Longitude,Price,Is_Closed,URL
+19094641114,,,,,,,,,,,,,,
+14356360380,Miller's Wellington Chevron,3.1,19.0,"2195 E Main St, Wellington, UT 84542",Wellington,UT,84542,(435) 636-0380,"Gas Stations, Convenience Stores",39.542926,-110.688905,$$,False,https://www.yelp.com/biz/millers-wellington-chevron-wellington?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16022539717,,,,,,,,,,,,,,
+14354385846,Ernie's Truck Plaza,3.9,7.0,"1035 N Main St, Beaver, UT 84713",Beaver,UT,84713,(435) 438-5846,Gas Stations,38.2881529469654,-112.641864411045,N/A,False,https://www.yelp.com/biz/ernies-truck-plaza-beaver?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17753294015,,,,,,,,,,,,,,
+14357582345,Scipio Petting Zoo,3.4,27.0,"810 N 800th W, Scipio, UT 84656",Scipio,UT,84656,(435) 758-2345,Petting Zoos,39.255058,-112.117338,N/A,False,https://www.yelp.com/biz/scipio-petting-zoo-scipio?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14357582345,Eagles Landing Scipio Chevron,3.3,15.0,"810 N 800th W, Scipio, UT 84656",Scipio,UT,84656,(435) 758-2345,Convenience Stores,39.25555,-112.117489,$,False,https://www.yelp.com/biz/eagles-landing-scipio-chevron-scipio-5?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14357582345,Flying J,3.2,40.0,"810 N 800th W, Scipio, UT 84656",Scipio,UT,84656,(435) 758-2345,Gas Stations,39.256725,-112.116737,N/A,False,https://www.yelp.com/biz/flying-j-scipio-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16233865386,Pilot,3.5,16.0,"41112 W Indian School Rd, Tonopah, AZ 85354",Tonopah,AZ,85354,(623) 386-5386,Gas Stations,33.494344,-112.937254,N/A,False,https://www.yelp.com/biz/pilot-tonopah?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19169274774,49er Smoke Cave,5.0,1.0,"2828 El Centro Rd, Sacramento, CA 95833",Sacramento,CA,95833,(916) 927-4774,Vape Shops,38.6182750266068,-121.537064678126,N/A,False,https://www.yelp.com/biz/49er-smoke-cave-sacramento?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19169274774,Sacramento 49er Truck Wash,2.7,29.0,"2828 El Centro Rd, Sacramento, CA 95833",Sacramento,CA,95833,(916) 927-4774,Car Wash,38.61704,-121.5369,N/A,False,https://www.yelp.com/biz/sacramento-49er-truck-wash-sacramento?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19169274774,Sacramento 49er Travel Plaza,2.1,152.0,"2828 El Centro Rd, Sacramento, CA 95833",Sacramento,CA,95833,(916) 927-4774,"Auto Repair, Gas Stations",38.6168366,-121.5371091,N/A,False,https://www.yelp.com/biz/sacramento-49er-travel-plaza-sacramento?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17028642602,,,,,,,,,,,,,,
+15599247110,,,,,,,,,,,,,,
+17022971080,Chevron,3.4,30.0,"670 US Hwy 95, Searchlight, NV 89046",Searchlight,NV,89046,(702) 297-1080,"Gas Stations, Convenience Stores",35.46094708024624,-114.91840733181655,N/A,False,https://www.yelp.com/biz/chevron-searchlight?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15598343634,,,,,,,,,,,,,,
+17756252800,Pilot Travel Center,3.2,15.0,"5625 W Winnemucca Blvd, Ste I80, Winnemucca, NV 89445",Winnemucca,NV,89445,(775) 625-2800,"Gas Stations, Convenience Stores",40.931324,-117.804373,$$,False,https://www.yelp.com/biz/pilot-travel-center-winnemucca?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19284223540,Johnson's Travel Center,3.7,13.0,"21355 Interstate 40 Business Lp, Seligman, AZ 86337",Seligman,AZ,86337,(928) 422-3540,Gas Stations,35.309697,-112.857133,N/A,False,https://www.yelp.com/biz/johnsons-travel-center-seligman?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19284223540,Subway,3.0,12.0,"Exit 123 Interstate 40, Seligman, AZ 86337",Seligman,AZ,86337,(928) 422-3540,"Sandwiches, Fast Food",35.309229216016,-112.856724982655,$,False,https://www.yelp.com/biz/subway-seligman-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+12098943000,,,,,,,,,,,,,,
+14355643495,WEST WINDS TRUCK SHOP,4.7,3.0,"1085 East Main St, Green River, UT 84525",Green River,UT,84525,(435) 564-3495,"Commercial Truck Repair, Tires",38.995996,-110.148044,N/A,False,https://www.yelp.com/biz/west-winds-truck-shop-green-river?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14355643495,West Winds Truck Stop,3.5,36.0,"1085 Main St, Green River, UT 84525",Green River,UT,84525,(435) 564-3495,"Oil Change Stations, Auto Repair",38.995669,-110.149562,N/A,False,https://www.yelp.com/biz/west-winds-truck-stop-green-river?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14355643495,West Winds Restaurant,3.2,135.0,"1065 E Main St, Green River, UT 84525",Green River,UT,84525,(435) 564-3495,"Breakfast & Brunch, Mexican, Diners",38.995849,-110.148056,$$,True,https://www.yelp.com/biz/west-winds-restaurant-green-river?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14355643495,Pilot Travel Center,1.4,10.0,"1085 E Main St, Green River, UT 84525",Green River,UT,84525,(435) 564-3495,"Fuel Docks, Gas Stations, Convenience Stores",38.9955730403095,-110.148424878716,N/A,False,https://www.yelp.com/biz/pilot-travel-center-green-river?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15599350717,Tesla Supercharger - Harris Ranch Resort,4.0,51.0,"24505 W Dorris Ave, Coalinga, CA 93210",Coalinga,CA,93210,(559) 935-0717,EV Charging Stations,36.254144081469306,-120.237914,N/A,False,https://www.yelp.com/biz/tesla-supercharger-harris-ranch-resort-coalinga?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15599350717,Ranch Kitchen,4.0,26.0,"24505 W Dorris Ave, Coalinga, CA 93210",Coalinga,CA,93210,(559) 935-0717,Restaurants,36.25366202921053,-120.2378249133237,N/A,False,https://www.yelp.com/biz/ranch-kitchen-coalinga?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15599350717,Horseshoe Lounge at Harris Ranch,4.1,133.0,"24505 W Dorris Ave, Coalinga, CA 93210",Coalinga,CA,93210,(559) 935-0717,"Cocktail Bars, Steakhouses, Sports Bars",36.2536087777483,-120.237413272262,$$,False,https://www.yelp.com/biz/horseshoe-lounge-at-harris-ranch-coalinga-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15599350717,Prime Steakhouse at Harris Ranch,3.7,230.0,"24505 W Dorris Ave, Coalinga, CA 93210",Coalinga,CA,93210,(559) 935-0717,Steakhouses,36.253736,-120.23736,$$$,False,https://www.yelp.com/biz/prime-steakhouse-at-harris-ranch-coalinga?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15599350717,Harris Ranch Resort,3.6,3479.0,"24505 W Dorris Ave, Coalinga, CA 93210",Coalinga,CA,93210,(559) 935-0717,"American, Steakhouses, Breakfast & Brunch",36.250572,-120.239018,$$$,False,https://www.yelp.com/biz/harris-ranch-resort-coalinga-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15599350717,Harris Ranch Airport,4.5,4.0,"24505 W Dorris Ave, Coalinga, CA 93210",Coalinga,CA,93210,(559) 935-0717,Airports,36.2531641,-120.2385342,N/A,False,https://www.yelp.com/biz/harris-ranch-airport-coalinga?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15599350717,Harris Ranch,5.0,2.0,"I-5 Hwy198, Coalinga, CA 93210",Coalinga,CA,93210,(559) 935-0717,"Resorts, Barbeque, American",40.7849736,-122.3083439,N/A,False,https://www.yelp.com/biz/harris-ranch-coalinga-8?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15599350717,Subway,2.4,11.0,"24505 W Dorris Ave, Coalinga, CA 93210",Coalinga,CA,93210,(559) 935-0717,"Fast Food, Sandwiches",36.254743,-120.250686,$,True,https://www.yelp.com/biz/subway-coalinga?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15599350717,Fast Track,1.0,1.0,"W Dorris Ave, Coalinga, CA 93210",Coalinga,CA,93210,(559) 935-0717,"Gas Stations, Convenience Stores",36.2532943378104,-120.238839872181,N/A,True,https://www.yelp.com/biz/fast-track-coalinga?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+18054679999,San Paso Truck Stop,4.1,60.0,"81 Wellsona Rd, Paso Robles, CA 93446",Paso Robles,CA,93446,(805) 467-9999,"Gas Stations, Convenience Stores",35.69547042098783,-120.69788127922465,$,False,https://www.yelp.com/biz/san-paso-truck-stop-paso-robles?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+12095992112,Olympian Oil,5.0,1.0,"1022 Frontage Rd, Ripon, CA 95366",Ripon,CA,95366,(209) 599-2112,Gas Stations,37.75201026448638,-121.13852967668588,N/A,False,https://www.yelp.com/biz/olympian-oil-ripon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+12095992112,Jimco Truck Plaza,1.0,1.0,"1022 Frontage Rd, Ripon, CA 95366",Ripon,CA,95366,(209) 599-2112,Auto Repair,37.75196,-121.1388,N/A,False,https://www.yelp.com/biz/jimco-truck-plaza-ripon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14352575455,Jim & Dave's Sinclair Serv Sta,5.0,2.0,"327 W Main St, Tremonton, UT 84337",Tremonton,UT,84337,(435) 257-5455,"Tires, Gas Stations",41.7116003483534,-112.17064216733,N/A,False,https://www.yelp.com/biz/jim-and-daves-sinclair-serv-sta-tremonton?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17756355424,Broadway Colt Inn Casino,3.3,32.0,"650 W Front St, Battle Mountain, NV 89820",Battle Mountain,NV,89820,(775) 635-5424,"Gas Stations, Casinos, Breakfast & Brunch",40.64961468146719,-116.94490530344676,$$,False,https://www.yelp.com/biz/broadway-colt-inn-casino-battle-mountain?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17756355424,Blimpie,2.4,5.0,"654 W Front St, Battle Mountain, NV 89820",Battle Mountain,NV,89820,(775) 635-5424,Sandwiches,40.649719,-116.945073,$,True,https://www.yelp.com/biz/blimpie-battle-mountain?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17756355424,Broadway Flying J Travel Plaza,2.7,13.0,"650 W Front St, Battle Mountain, NV 89820",Battle Mountain,NV,89820,(775) 635-5424,Rest Stops,40.6483901292086,-116.942617893219,$,False,https://www.yelp.com/biz/broadway-flying-j-travel-plaza-battle-mountain?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14357436508,Millers Chevron,3.2,14.0,"1155 Cedar Mountain Rd, Fillmore, UT 84631",Fillmore,UT,84631,(435) 743-6508,"Gas Stations, Convenience Stores",39.009041,-112.3346199,N/A,False,https://www.yelp.com/biz/millers-chevron-fillmore-3?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14357436508,Shell,3.7,3.0,"1160 Cedar Mountain Rd, Fillmore, UT 84631",Fillmore,UT,84631,(435) 743-6508,Gas Stations,38.98744508758893,-112.3303008850086,N/A,False,https://www.yelp.com/biz/shell-fillmore?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14357436508,Millers 66,3.0,2.0,"1155 N Main St, Fillmore, UT 84631",Fillmore,UT,84631,(435) 743-6508,"Gas Stations, Convenience Stores",38.9892138540745,-112.323141843081,$,False,https://www.yelp.com/biz/millers-66-fillmore?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16022785088,Circle K,3.0,2.0,"5049 W Buckeye, Phoenix, AZ 85043",Phoenix,AZ,85043,(602) 278-5088,"Convenience Stores, Gas Stations",33.43633,-112.16882,N/A,False,https://www.yelp.com/biz/circle-k-phoenix-199?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19516809615,,,,,,,,,,,,,,
+17608738283,Bishop Texaco Car Wash,1.7,10.0,"466 S Main St, Bishop, CA 93514",Bishop,CA,93514,(760) 873-8283,"Gas Stations, Car Wash",37.35755,-118.39509,N/A,False,https://www.yelp.com/biz/bishop-texaco-car-wash-bishop?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16618231484,Love's Travel Stop,3.9,91.0,"2000 E Tehachapi Blvd, Tehachapi, CA 93561",Tehachapi,CA,93561,(661) 823-1484,"Gas Stations, Convenience Stores, Commercial Truck Repair",35.12604961404692,-118.40810668220868,$$,False,https://www.yelp.com/biz/loves-travel-stop-tehachapi?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16618231484,Subway,3.9,21.0,"2000 E Tehachapi Blvd, Tehachapi, CA 93561",Tehachapi,CA,93561,(661) 823-1484,"Sandwiches, Fast Food",35.12602094644948,-118.40822417659729,$,False,https://www.yelp.com/biz/subway-tehachapi-6?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19283422696,Barney's Auto Truck Plaza,2.0,5.0,"I 8 & Fortuna Rd, Yuma, AZ 85364",Yuma,AZ,85364,(928) 342-2696,Gas Stations,32.673164,-114.445224,N/A,False,https://www.yelp.com/biz/barneys-auto-truck-plaza-yuma-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19283422696,Speedway,2.1,7.0,"10800  N Frontage Rd, Yuma, AZ 85365",Yuma,AZ,85365,(928) 342-2696,"Gas Stations, Convenience Stores, Coffee & Tea",32.672653,-114.445492,N/A,False,https://www.yelp.com/biz/speedway-yuma-4?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+19283422696,Flying J Travel Plaza,1.7,15.0,"10800 N Frontage Rd, Yuma, AZ 85365",Yuma,AZ,85365,(928) 342-2696,Gas Stations,32.673469543457,-114.444801330566,N/A,False,https://www.yelp.com/biz/flying-j-travel-plaza-yuma?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16617255525,Akal Truck Stop,3.0,2.0,"1748 Ave 16, Delano, CA 93215",Delano,CA,93215,(661) 725-5525,Gas Stations,35.8222752595416,-119.258964195617,N/A,False,https://www.yelp.com/biz/akal-truck-stop-delano?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16617255525,Akal Travel Plaza,2.6,9.0,"900 Jefferson St, Delano, CA 93215",Delano,CA,93215,(661) 725-5525,"Fast Food, Sandwiches",35.8221579491174,-119.258899918696,$$,False,https://www.yelp.com/biz/akal-travel-plaza-delano?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16617255525,Shell Station,1.5,2.0,"Ave 16, Delano, CA 93215",Delano,CA,93215,(661) 725-5525,Gas Stations,35.7713773538166,-119.245948791504,N/A,False,https://www.yelp.com/biz/shell-station-delano-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17603263795,Chevron,2.8,20.0,"810 E Broadway St, Needles, CA 92363",Needles,CA,92363,(760) 326-3795,"Gas Stations, Convenience Stores",34.8273643682852,-114.595190206152,N/A,False,https://www.yelp.com/biz/chevron-needles-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17074425507,76 Gasoline & Oil Distributor,2.9,7.0,"4050 Broadway St, Eureka, CA 95503",Eureka,CA,95503,(707) 442-5507,Gas Stations,40.76981,-124.19207,N/A,False,https://www.yelp.com/biz/76-gasoline-and-oil-distributor-eureka-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17754233888,Harmon Junction,4.4,5.0,"25 S Harmon Rd, Fallon, NV 89406",Fallon,NV,89406,(775) 423-3888,Grocery,39.4724311828613,-118.686668395996,$,False,https://www.yelp.com/biz/harmon-junction-fallon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15308659645,,,,,,,,,,,,,,
+14356284858,Coral Canyon Market,1.0,1.0,"40 N 6300th W, Hurricane, UT 84737",Hurricane,UT,84737,(435) 628-4858,Convenience Stores,37.16148338063783,-113.4349415141228,$,False,https://www.yelp.com/biz/coral-canyon-market-hurricane?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14356287204,,,,,,,,,,,,,,
+18057735727,76,4.4,167.0,"542 Five Cities Dr, Pismo Beach, CA 93449",Pismo Beach,CA,93449,(805) 773-5727,"Gas Stations, Auto Repair, Smog Check Stations",35.1361475139856,-120.62372379005,N/A,False,https://www.yelp.com/biz/76-pismo-beach?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14352575661,archibald & sons,5.0,3.0,"979 W Main St, Tremonton, UT 84337",Tremonton,UT,84337,(435) 257-5661,"Auto Repair, Tires, Oil Change Stations",41.71105,-112.1804,N/A,False,https://www.yelp.com/biz/archibald-and-sons-tremonton?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+14352575661,Archibald Service Center,5.0,4.0,"925 W Main St, Tremonton, UT 84337",Tremonton,UT,84337,(435) 257-5661,"Tires, Towing",41.7110875414374,-112.179749917386,N/A,True,https://www.yelp.com/biz/archibald-service-center-tremonton?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17755752200,Love's Travel Stop,3.6,48.0,"825 Commerce Center Dr, Fernley, NV 89408",Fernley,NV,89408,(775) 575-2200,"Gas Stations, Convenience Stores, Parking",39.61805,-119.26645,$,False,https://www.yelp.com/biz/loves-travel-stop-fernley?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17752737700,Conoco Gas Station,3.5,6.0,"315 E Main St, Lovelock, NV 89419",Lovelock,NV,89419,(775) 273-7700,Gas Stations,40.177178534089,-118.469846422248,N/A,False,https://www.yelp.com/biz/conoco-gas-station-lovelock?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17752737700,Golden Gate,2.8,4.0,"163 Main St, Lovelock, NV 89419",Lovelock,NV,89419,(775) 273-7700,Gas Stations,40.1791222393513,-118.472620993853,N/A,False,https://www.yelp.com/biz/golden-gate-lovelock?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16617972354,ARCO,2.7,44.0,"14814 Aloma St, Lost Hills, CA 93249",Lost Hills,CA,93249,(661) 797-2354,Gas Stations,35.61512276414213,-119.65716089727412,N/A,False,https://www.yelp.com/biz/arco-lost-hills?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16617972354,Lost Hills Travel Center,2.3,7.0,"14814 Aloma St, Lost Hills, CA 93249",Lost Hills,CA,93249,(661) 797-2354,Rest Stops,35.615055,-119.656936,N/A,False,https://www.yelp.com/biz/lost-hills-travel-center-lost-hills-2?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+16617972354,ampm,1.3,4.0,"14814 Aloma St, Lost Hills, CA 93249",Lost Hills,CA,93249,(661) 797-2354,Convenience Stores,35.61505,-119.65693,N/A,False,https://www.yelp.com/biz/ampm-lost-hills?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+15203844375,Freeway Chevron,3.9,8.0,"2905 S Haskell Ave, Willcox, AZ 85643",Willcox,AZ,85643,(520) 384-4375,"Gas Stations, Propane, Convenience Stores",32.2229270935059,-109.874366760254,N/A,False,https://www.yelp.com/biz/freeway-chevron-willcox?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17754235500,Krispy Krunchy Chicken,5.0,1.0,"1625 W Williams Ave, Fallon, NV 89406",Fallon,NV,89406,(775) 423-5500,"Fast Food, Cajun/Creole, Chicken Wings",39.47458095889727,-118.79592575132848,N/A,False,https://www.yelp.com/biz/krispy-krunchy-chicken-fallon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17754235500,Golden Gate Petroleum,3.7,3.0,"1725 W Williams Ave, Fallon, NV 89406",Fallon,NV,89406,(775) 423-5500,Gas Stations,39.47478,-118.7967,N/A,False,https://www.yelp.com/biz/golden-gate-petroleum-fallon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+17754235500,Smedley's Chevron,1.0,1.0,"1755 W Williams Ave, Fallon, NV 89406",Fallon,NV,89406,(775) 423-5500,Convenience Stores,39.475139,-118.796806,$$$,False,https://www.yelp.com/biz/smedleys-chevron-fallon?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
+12136261259,,,,,,,,,,,,,,
+12099820341,Joe's Travel Plaza,3.4,27.0,"15600 S Harlan Rd, Lathrop, CA 95330",Lathrop,CA,95330,(209) 982-0341,"Gas Stations, Convenience Stores",37.82015966814877,-121.2912893928572,$,False,https://www.yelp.com/biz/joes-travel-plaza-lathrop?adjust_creative=xElCeMfmOucjLmXEMhJkIg&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=xElCeMfmOucjLmXEMhJkIg
