state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Fax,Phone 2,Road Name,Phone 3,# of Men's Showers,Unleaded,Diesel,Bulk Def,Propane,http,Mailing Address,https,Phone 4,Mile Marker,Hours of Operation,htp,Phone 5
49,,PILOT TRAVEL CENTER #289,location_details.php?id=18400,http://www.rvandtravelers.com/location_details.php?id=18400,RVer,pilot,,,I-39/90/43,3001 MILWAUKEE RD,BELOIT,WI,53511,608-364-3644 (TRAVEL CENTER),55,0,0,8,5,0,185-A/1,608-364-3643,608-364-3648 (TACO BELL),,,,2.899,3.699,3.959,,,,pilotflyingj.com/stores/289/,,,,,
49,,PILOT TRAVEL CENTER #324,location_details.php?id=18403,http://www.rvandtravelers.com/location_details.php?id=18403,RVer,pilot,,,I-94,13712 NORTHWESTERN AVE,FRANKSVILLE,WI,53126,262-835-2292 (TRAVEL CENTER),80,8,8,7,5,0,329,262-835-2564,262-835-2417 (ARBY'S),,,,2.989,3.499,3.959,,,,pilotflyingj.com/stores/324/,,,,,
49,,PILOT TRAVEL CENTER #40,location_details.php?id=18394,http://www.rvandtravelers.com/location_details.php?id=18394,RVer,pilot,,,I-94,2031 W RYAN RD,OAK CREEK,WI,53154,414-761-0939 (TRAVEL CENTER),150,20,20,10,9,0,322,414-761-0165,414-761-2175 (SUBWAY),,,,2.899,3.499,3.959,,,,pilotflyingj.com/stores/40/,,,,,
49,,PINE CONE TRAVEL PLAZA,location_details.php?id=2600,http://www.rvandtravelers.com/location_details.php?id=2600,RVer,shell_,,,I-94,685 LINMARE LANE,JOHNSON CREEK,WI,53038,920-699-2766 (TRAVEL CENTER),70,,,6,4,0,267,920-699-8171,920-699-2767 (PINE CONE RESTAURANT),,,,,,,,,,,,,,,
49,,PINE RIDGE MOBIL STATION,location_details.php?id=54796,http://www.rvandtravelers.com/location_details.php?id=54796,RVer,mobil_oil__type,,,WI 64,3350 E MAIN ST,MERRILL,WI,54452,715-536-3455 (TRAVEL CENTER),0,0,0,8,0,0,,715-536-9399,715-536-3455 (ARBY'S),,,,,,,,,,,,,,,
49,,PIONEER TRAVEL MART,location_details.php?id=2605,http://www.rvandtravelers.com/location_details.php?id=2605,RVer,mobil_oil__type,,,I-39,32 N PIONEER PARK RD,WESTFIELD,WI,53964,262-330-0298 (TRAVEL CENTER),10,,,4,0,0,113,,,,,,,,,,,,,,,,,
49,,PIONEER TRAVEL PLAZA,location_details.php?id=11946,http://www.rvandtravelers.com/location_details.php?id=11946,RVer,bp-,,,I-41,3230 PIONEER RD,RICHFIELD,WI,53076,262-628-3344 (TRAVEL CENTER),200,0,0,5,3,0,60,262-628-4076,262-628-2695 (MCDONALD'S),,,,,,,,,,,,,,,
49,,PLAINFIELD BP,location_details.php?id=2621,http://www.rvandtravelers.com/location_details.php?id=2621,RVer,bp-,,,I-39,N6481 5TH AVE,PLAINFIELD,WI,54966,715-335-6568 (TRAVEL CENTER),5,,,2,0,0,136,,,,,,,,,,,,,,,,,
49,,PLAINFIELD TRAVEL PLAZA,location_details.php?id=2623,http://www.rvandtravelers.com/location_details.php?id=2623,RVer,citgo,,,I-39,N6466 FRONTAGE RD,PLAINFIELD,WI,54966,715-335-7339 (TRAVEL CENTER),25,,,5,2,0,136,715-335-6688,715-335-4800 (SUBWAY),,,,,,,,,,,,,,,
49,,PLAINVIEW TRAVEL CENTER,location_details.php?id=11954,http://www.rvandtravelers.com/location_details.php?id=11954,RVer,mobil_oil__type,,,US 41,1500 PLAINVIEW DR,OSHKOSH,WI,54904,920-426-2641 (TRAVEL CENTER),10,,,4,4,0,113,920-426-6330,,,,,,,,,,,,,,,,
49,,PLEASANT SPRING TRAVEL PLAZA,location_details.php?id=48423,http://www.rvandtravelers.com/location_details.php?id=48423,RVer,bp-,,,I-90,2763 COUNTY HWY N,COTTAGE GROVE,WI,53527,608-877-0525 (TRAVEL CENTER),10,0,0,8,4,0,147,,,,,,,,,,,,,,,,,
49,,PRENTICE TRAVEL CENTER,location_details.php?id=11919,http://www.rvandtravelers.com/location_details.php?id=11919,RVer,cenex--300_0,,,US 8,5375 GRANBERG RD,PRENTICE,WI,54556,715-428-2360 (TRAVEL CENTER),35,,,4,2,0,,715-428-2325,,,,,,,,,,,,,,,,
49,,PROVISION PARTNERS CO-OP,location_details.php?id=12007,http://www.rvandtravelers.com/location_details.php?id=12007,RVer,cenex--300_0,,,WI 13,8315 STATE HWY 13,PITTSVILLE,WI,54466,715-884-2501 (TRAVEL CENTER),20,,,3,1,0,,715-884-6301,,,,,,,,,,,,,,,,
49,,QUARRY MART,location_details.php?id=54824,http://www.rvandtravelers.com/location_details.php?id=54824,RVer,mobil_oil__type,,,WI 74,N52W23206 W LISBON RD,SUSSEX,WI,53089,262-246-1999 (TRAVEL CENTER),2,0,0,3,0,0,,262-246-4899,262-246-1999 (HARD ROCK GRILL),,,,,,,,,,,,,,,
49,,QUICK MART,location_details.php?id=591,http://www.rvandtravelers.com/location_details.php?id=591,RVer,shell_,,,I-43,4912 VANGUARD DR,SHEBOYGAN,WI,53083,920-828-1070 (TRAVEL CENTER),31,0,0,4,2,0,128,,,,,,,,,,,,,,,,,
49,,QUILLIN'S ISLAND,location_details.php?id=54838,http://www.rvandtravelers.com/location_details.php?id=54838,RVer,bp-,,,I-90,201 SKY HARBOR DR,LA CROSSE,WI,54603,608-783-6603 (TRAVEL CENTER),1,0,0,2,0,0,2,608-783-6198,,,,,,,,,,,,,,,,
49,,R STORE #25,location_details.php?id=54840,http://www.rvandtravelers.com/location_details.php?id=54840,RVer,ind_dealer_1,,,US 10,5485 US 10,STEVENS POINT,WI,54481,715-345-9839 (TRAVEL CENTER),5,0,0,3,0,0,,,,,,,,,,,,,,,,,,
49,,R STORE #42,location_details.php?id=54841,http://www.rvandtravelers.com/location_details.php?id=54841,RVer,bp-,,,WI 34,6773 HWY 34,RUDOLPH,WI,54475,715-435-3450 (TRAVEL CENTER),2,0,0,2,0,0,,,,,,,,,,,,,,,,,,
49,,R-STORE,location_details.php?id=11992,http://www.rvandtravelers.com/location_details.php?id=11992,RVer,ind_dealer_1,,,US 141,4057 BUSINESS 141 N,POUND,WI,54161,920-897-3232 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
49,,R-STORE #11,location_details.php?id=54881,http://www.rvandtravelers.com/location_details.php?id=54881,RVer,bp-,,,I-39,1790 CO RD XX,ROTHSCHILD,WI,54474,715-359-3113 (TRAVEL CENTER),0,0,0,2,0,0,185,,,,,,,,,,,,,,,,,
49,,RAILWAY JUNCTION FAST STOP,location_details.php?id=54847,http://www.rvandtravelers.com/location_details.php?id=54847,RVer,bp-,,,WI 32,N8914 STATE HWY 57,FOREST JUNCTION,WI,54123,920-989-3250 (TRAVEL CENTER),15,0,0,3,1,0,,920-989-3250,920-989-3250 (RAILWAY JUNCTION CAFE),,,,,,,,,,,,,,,
49,,RAILWAY JUNCTION FAST STOP,location_details.php?id=11926,http://www.rvandtravelers.com/location_details.php?id=11926,RVer,bp-,,,US 10,N8914 WI-57,BRILLION,WI,54110,920-989-3150 (TRAVEL CENTER),20,,,4,2,0,,,,,,,,,,,,,,,,,,
49,,RAPID MART,location_details.php?id=12047,http://www.rvandtravelers.com/location_details.php?id=12047,RVer,bp-,,,WI 60,2712 W SUMNER ST,HARTFORD,WI,53027,262-673-6079 (TRAVEL CENTER),24,0,0,2,0,0,,,,,,,,,,,,,,,,,,
49,,REMINGTON OIL,location_details.php?id=11924,http://www.rvandtravelers.com/location_details.php?id=11924,RVer,bp-,,,US 8,669 W KEMP ST,RHINELANDER,WI,54501,715-362-4144 (TRAVEL CENTER),0,0,0,3,0,0,,,,,,,,,,,,,,,,,,
49,,REMINGTON'S FUELTOWN,location_details.php?id=19212,http://www.rvandtravelers.com/location_details.php?id=19212,RVer,ind_dealer_1,,,US 45,2305 US 45 S,ANTIGO,WI,54409,715-623-4515 (TRAVEL CENTER),30,,,4,1,0,,,,,,,,,,,,,,,,,,
49,,RIVER CITIES TRAVEL PLAZA,location_details.php?id=11952,http://www.rvandtravelers.com/location_details.php?id=11952,RVer,exxon,,,US 41,2700 CLEVELAND AVE,MARINETTE,WI,54143,715-732-9620 (TRAVEL CENTER),30,,,4,0,0,,715-732-9741,715-732-9860 (TASTEBUDS SMOKEHOUSE & SPIRITS),,,,,,,,,,,,,,,
49,,RIVER COUNTRY PLAZA,location_details.php?id=19216,http://www.rvandtravelers.com/location_details.php?id=19216,RVer,cenex--300_0,,,WI 29,641 S WI 27,CADOTT,WI,54727,715-289-3953 (TRAVEL CENTER),58,,,5,6,0,91,,,,,,,,,,,,,,,,,
49,,RIVER VALLEY MOBIL,location_details.php?id=11933,http://www.rvandtravelers.com/location_details.php?id=11933,RVer,mobil_oil__type,,,US 14,E4986 US-14,SPRING GREEN,WI,53588,608-588-2561 (TRAVEL CENTER),10,,,3,0,0,,608-588-2562,,,,,,,,,,,,,,,,
49,,ROAD RANGER TRAVEL CENTER,location_details.php?id=2779,http://www.rvandtravelers.com/location_details.php?id=2779,RVer,roadranger2019,,,I-43,1946 ENERGY DR,EAST TROY,WI,53120,815-315-4979 (TRAVEL CENTER),20,0,0,3,1,0,38,847-232-1186,815-315-4979 (SUBWAY),,,,,,,,,,,,,,,
49,,ROAD RANGER TRAVEL CENTER,location_details.php?id=18406,http://www.rvandtravelers.com/location_details.php?id=18406,RVer,roadranger2019,,,I-90,2762 COUNTY HWY N,COTTAGE GROVE,WI,53589,815-580-4842 (TRAVEL CENTER),30,0,0,5,2,0,147,608-873-1610,815-580-4842 (SUBWAY),,,,,,,,,,,,,,,
49,,ROAD RANGER TRAVEL CENTER,location_details.php?id=18409,http://www.rvandtravelers.com/location_details.php?id=18409,RVer,roadranger2019,,,I-90/94/39,102 E WOODY DR,OAKDALE,WI,54660,815-209-9040 (TRAVEL CENTER),60,,,8,5,0,48,608-374-2001,815-209-9040 (SUBWAY),,,,,,,,,,,,,,,
49,,ROTE OIL,location_details.php?id=47750,http://www.rvandtravelers.com/location_details.php?id=47750,RVer,citgo,,,91ST ST,5931 N 91ST ST,MILWAUKEE,WI,53225,414-462-6632 (TRAVEL CENTER),8,,,4,0,0,,,,,,,,,,,,,,,,,,
49,,SARATOGA MINI MART,location_details.php?id=12008,http://www.rvandtravelers.com/location_details.php?id=12008,RVer,shell_,,,WI 13,8810 STATE HWY 13,WISCONSIN RAPIDS,WI,54494,715-325-2233 (TRAVEL CENTER),10,,,2,0,0,,715-325-6033,,,,,,,,,,,,,,,,
49,,SOUTHWEST MART,location_details.php?id=11997,http://www.rvandtravelers.com/location_details.php?id=11997,RVer,citgo,,,WI 11,3525 N PERCIVAL ST,HAZEL GREEN,WI,53811,608-854-2533 (TRAVEL CENTER),20,0,0,4,0,0,,,,,,,,,,,,,,,,,,
49,,SPARTA TRAVEL CENTER,location_details.php?id=2969,http://www.rvandtravelers.com/location_details.php?id=2969,RVer,bp-,,,I-90,4105 THEATER RD,SPARTA,WI,54656,608-269-3277 (TRAVEL CENTER),20,,,5,2,0,28,608-269-3275,608-269-1131 (LA BAMBA RESTAURANT & CANTINA),,,,,,,,,,,,,,,
49,,SPEEDWAY,location_details.php?id=3002,http://www.rvandtravelers.com/location_details.php?id=3002,RVer,speedwaygas,,,I-39/90/43,2781 MILWAUKEE RD,BELOIT,WI,53511,608-364-1917 (TRAVEL CENTER),0,0,0,6,0,0,185-A/1,,,,,,,,,,,,,,,,,
49,,SPEEDWAY,location_details.php?id=11918,http://www.rvandtravelers.com/location_details.php?id=11918,RVer,speedwaygas,,,US 8,1960 US 8,ST. CROIX FALLS,WI,54024,715-483-9080 (TRAVEL CENTER),15,,,5,0,0,,,,,,,,,,,,,,,,,,
49,,SPEEDWAY #4100,location_details.php?id=54975,http://www.rvandtravelers.com/location_details.php?id=54975,RVer,speedwaygas,,,S 43RD STREET,4225 W BURNHAM ST,WEST MILWAUKEE,WI,53215,414-645-9077 (TRAVEL CENTER),,,,3,,,BURNHAM ST,,,,,,,,,,,,,,,,,
49,,SPEEDWAY #4214,location_details.php?id=54976,http://www.rvandtravelers.com/location_details.php?id=54976,RVer,speedwaygas,,,US 45,11800 W SILVER SPRING DR,MILWAUKEE,WI,53225,414-462-9655 (TRAVEL CENTER),,,,4,,,46,,,,,,,,,,,,,,,,,
49,,SPEEDWAY #4533,location_details.php?id=54979,http://www.rvandtravelers.com/location_details.php?id=54979,RVer,speedwaygas,,,US 12,2500 ROYAL AVE,MONONA,WI,53713,608-221-0328 (TRAVEL CENTER),,,,2,,,264,,,,,,,,,,,,,,,,,
49,,STRETCH TRUCK STOP,location_details.php?id=11956,http://www.rvandtravelers.com/location_details.php?id=11956,RVer,bp-,,,US 41,565 N PIONEER RD,FOND DU LAC,WI,54937,920-921-1500 (TRAVEL CENTER),100,,,6,5,0,101,920-933-3760,920-923-7834 (THE STRETCH RESTAURANT),,,,,,,,,,,,,,,
49,,SUAMICO CITGO,location_details.php?id=11961,http://www.rvandtravelers.com/location_details.php?id=11961,RVer,citgo,,,US 41,1535 SUNSET BEACH RD,SUAMICO,WI,54173,920-434-7072 (TRAVEL CENTER),10,,,4,0,0,,,,,,,,,,,,,,,,,,
49,,SUNSET BP,location_details.php?id=55132,http://www.rvandtravelers.com/location_details.php?id=55132,RVer,bp-,,,US 10,E6003 US HWY 10 & 110,WEYAUWEGA,WI,54983,920-867-3171 (TRAVEL CENTER),,,,3,0,,,,,,,,,,,,,,,,,,,
49,,SUPER AMERICA #4523,location_details.php?id=3003,http://www.rvandtravelers.com/location_details.php?id=3003,RVer,super-america-,,,I-94,50645 RADCLIFF ST,OSSEO,WI,54758,715-597-3222 (TRAVEL CENTER),5,,,4,0,0,88,,,,,,,,,,,,,,,,,
49,,SUPER SHELL,location_details.php?id=47756,http://www.rvandtravelers.com/location_details.php?id=47756,RVer,shell_,,,WI 29,1210 N DIVISION ST,COLBY,WI,54421,715-223-6788 (TRAVEL CENTER),10,0,0,3,0,0,132,,715-223-6063 (HARDEE'S),,715-223-3878 (SUBWAY),,,,,,,,,,,,,
49,,SWETZ COUNTRY CORNER MART,location_details.php?id=55154,http://www.rvandtravelers.com/location_details.php?id=55154,RVer,bp-,,,US 10,3912 HWY P,BLENKER,WI,54415,715-652-2404,5,0,0,6,0,0,,,,,,,,,,,,,,,,,,
49,,SYNGERY COOPERATIVE CENEX WEST,location_details.php?id=11984,http://www.rvandtravelers.com/location_details.php?id=11984,RVer,cenex--300_0,,,US 53,2022 CENEX DR,RICE LAKE,WI,54868,715-736-0800 (TRAVEL CENTER),7,,,3,0,0,,,715-736-7827 (SUBWAY),,,,,,,,,,,,,,,
49,,THE BADGER QUICK STOP,location_details.php?id=11943,http://www.rvandtravelers.com/location_details.php?id=11943,RVer,bp-,,,US 41,3011 LAWE ST,KAUKAUNA,WI,54130,920-766-4747 (TRAVEL CENTER),35,0,0,6,0,0,,715-736-0800,,,,,,,,,,,,,,,,
49,,THE BUNK HOUSE,location_details.php?id=3274,http://www.rvandtravelers.com/location_details.php?id=3274,RVer,mobil_oil__type,,,I-90/94/39,1700 E BRIDGE ST,NEW LISBON,WI,53950,608-562-6000 (TRAVEL CENTER),70,,,6,8,0,61,608-562-6999,,,,,,,,,,,,,,,,
49,,THE STORE,location_details.php?id=55175,http://www.rvandtravelers.com/location_details.php?id=55175,RVer,ind_dealer_1,,,US 141,5070 US 141 S,STILES,WI,54153,920-834-9890 (TRAVEL CENTER),6,0,0,4,0,0,,,920-834-9890 (A & W),,,,,,,,,,,,,,,
49,,THE STORE #60,location_details.php?id=55176,http://www.rvandtravelers.com/location_details.php?id=55176,RVer,ind_dealer_1,,,WI 29,4005 WESTVIEW BLVD,WESTON,WI,54476,715-355-8939 (TRAVEL CENTER),0,0,0,3,0,0,173,,715-355-8939 (SUBWAY),,,,,,,,,,,,,,,
49,,THE STORE #61,location_details.php?id=55177,http://www.rvandtravelers.com/location_details.php?id=55177,RVer,ind_dealer_1,,,US 51,2409 N MOUNTAIN RD,WAUSAU,WI,54401,715-842-9778 (TRAVEL CENTER),4,0,0,4,0,0,190,,715-842-9778 (SUBWAY),,,,,,,,,151101 CR NN,,,,,,
49,,TOAD'S COVE,location_details.php?id=55188,http://www.rvandtravelers.com/location_details.php?id=55188,RVer,bp-,,,WI 93,W25128 WI 54,TREMPEALEAU,WI,54661,608-539-2683 (TRAVEL CENTER),8,0,0,3,0,0,WI 54,,,,,,,,,,,,,,,,,
49,,TRAVEL CENTERS OF AMERICA #050,location_details.php?id=3230,http://www.rvandtravelers.com/location_details.php?id=3230,RVer,catscale3,,,I-39/90/94,5901 HWY 51,DEFOREST,WI,53532,608-249-9000 (TRAVEL CENTER),118,16,16,8,9,4,132,608-246-0359,608-249-9000 (POPEYE'S),,608-249-9000 (DELI EXPRESS),,,,,,,,www.ta-petro.com/location/wi/ta-madison-1,,,,,
49,,TRAVEL CENTERS OF AMERICA #071,location_details.php?id=16646,http://www.rvandtravelers.com/location_details.php?id=16646,RVer,catscale3,,,I-90/39,3222 US 14 E,JANESVILLE,WI,53547-8218,608-752-8700 (TRAVEL CENTER),85,10,10,8,4,4,171-B,680-752-4604,608-752-8700 (WENDY'S),,,,,,,,,,www.ta-petro.com/location/wi/ta-janesville,,,,,
49,,TRAVEL CENTERS OF AMERICA #192,location_details.php?id=16643,http://www.rvandtravelers.com/location_details.php?id=16643,RVer,catscale3,,,I-94,713 US 12,HUDSON,WI,54016-0630,715-386-5835 (TRAVEL CENTER),86,24,24,6,8,2,4,715-386-1149,715-386-5835 (COUNTRY PRIDE RESTAURANT),,,,,,,,,,www.ta-petro.com/location/wi/ta-hudson,,,,,
49,,TRAVEL CENTERS OF AMERICA EXPRESS #431,location_details.php?id=1241,http://www.rvandtravelers.com/location_details.php?id=1241,RVer,taexpress,,,I-94,12613 GUNDERSON RD,OSSEO,WI,54758,715-597-2353 (TRAVEL CENTER),150,0,0,8,6,0,88,715-597-2387,715-597-2194 (OSSEO FAMILY RESTAURANT),,715-597-2194 (HUNT BROTHERS PIZZA),,,,,,,,,,,,,
49,,TREGO TRAVEL CENTER,location_details.php?id=11987,http://www.rvandtravelers.com/location_details.php?id=11987,RVer,mobil_oil__type,,,US 53/63,W5741 COUNTY HWY E,TREGO,WI,54888,715-635-4933 (TRAVEL CENTER),50,0,0,4,2,0,,715-635-6967,715-635-4800 (SUBWAY),,,,,,,,,,,,,,,
49,,TRI-PAR QWIK STOP,location_details.php?id=55202,http://www.rvandtravelers.com/location_details.php?id=55202,RVer,ind_dealer_1,,,I-43,305 W DEKORA ST,SAUKVILLE,WI,53080,262-284-6100 (TRAVEL CENTER),4,0,0,3,0,0,96,,,,,,,,,,,,,,,,,
49,,TRUCKERS INN,location_details.php?id=3536,http://www.rvandtravelers.com/location_details.php?id=3536,RVer,shell_,,,I-39/90/94,6162 US 51,DEFOREST,WI,53532,608-246-3040 (TRAVEL CENTER),157,20,20,5,8,3,132,608-246-3046,608-249-8778 (PINE CONE),,,,,,,,,,,,,,,
49,,ULTIMART #165,location_details.php?id=55215,http://www.rvandtravelers.com/location_details.php?id=55215,RVer,mobil_oil__type,,,WI 52,613 N MADISON ST,CHILTON,WI,53014,920-849-4741 (TRAVEL CENTER),0,0,0,1,0,0,WI 37,920-849-4741,920-849-4741 (PICCADILLY PIZZA),,,,,,,,,,,,,,,
49,,VILLAGE MART,location_details.php?id=55238,http://www.rvandtravelers.com/location_details.php?id=55238,RVer,ind_dealer_1,,,US 45,W213 N16770 GLEN BROOKE DR,JACKSON,WI,53037,262-677-3072,0,0,0,2,0,0,63,262-677-4906,,,,,,,,,,,,,,,,
49,,VILLAGE MART,location_details.php?id=3615,http://www.rvandtravelers.com/location_details.php?id=3615,RVer,bp-,,,I-43,630 DEPERE RD,DENMARK,WI,54208,920-863-2127 (TRAVEL CENTER),15,,,4,0,2,171,,,,,,,,,,,,,,,,,
49,,WAUPACA MOBIL AUTO & TRUCK CENTER,location_details.php?id=11927,http://www.rvandtravelers.com/location_details.php?id=11927,RVer,mobil_oil__type,,,US 10,1222 W FULTON ST,WAUPACA,WI,54981,715-942-0001 (TRAVEL CENTER),26,0,0,4,4,0,,715-258-9548,,,,,,,,,,,,,,,,
49,,WAUTOMA PIT STOP,location_details.php?id=12050,http://www.rvandtravelers.com/location_details.php?id=12050,RVer,ind_dealer_1,,,WI 73,613 W MAIN ST,WAUTOMA,WI,54982,920-787-4424 (TRAVEL CENTER),5,,,2,0,0,,,,,,,,,,,,,,,,,,
49,,WEBER'S BP,location_details.php?id=12044,http://www.rvandtravelers.com/location_details.php?id=12044,RVer,bp-,,,WI 57,2305 CALUMET DR,NEW HOLSTEIN,WI,53061,920-898-1301 (TRAVEL CENTER),10,,,2,0,0,,,,,,,,,,,,,,,,,,
49,,WEBER'S QUICK STOP,location_details.php?id=12045,http://www.rvandtravelers.com/location_details.php?id=12045,RVer,bp-,,,WI 57,3250 COUNTY HWY PP,PLYMOUTH,WI,53073,920-893-9681 (TRAVEL CENTER),50,,,4,0,0,,920-893-9681,,,,,,,,,,,,,,,,
49,,WEILER C-STORE,location_details.php?id=55251,http://www.rvandtravelers.com/location_details.php?id=55251,RVer,ind_dealer_1,,,WI 13,2401 E 5TH ST,MARSHFIELD,WI,54449,715-384-8055 (TRAVEL CENTER),6,0,0,4,0,0,,,,,,,,,,,,,,,,,,
49,,WEST ULTIMART,location_details.php?id=55255,http://www.rvandtravelers.com/location_details.php?id=55255,RVer,shell_,,,WI 23,1105 W FOND DU LAC ST,RIPON,WI,54971,920-748-2276,0,0,0,2,0,0,WI 49,,,,,,,,,,,,,,,,,
49,,WEYERHAEUSER CENEX,location_details.php?id=55258,http://www.rvandtravelers.com/location_details.php?id=55258,RVer,cenex--300_0,,,US 8,W 14336 US HWY 8,WEYERHAEUSER,WI,54895,715-353-2612,2,0,0,4,0,0,,715-353-4612,,,,,,,,,,,,,,,,
49,,WHITE TAIL CROSSING,location_details.php?id=11972,http://www.rvandtravelers.com/location_details.php?id=11972,RVer,ind_dealer_1,,,WI 29,N7217 US 45,WITTENBERG,WI,54499,715-253-2272 (TRAVEL CENTER),15,,,4,0,0,195,715-253-3677,,,,,,,,,,,,,,,,
49,,WILD GOOSE STATION,location_details.php?id=12034,http://www.rvandtravelers.com/location_details.php?id=12034,RVer,bp-,,,WI 33,W5948 WI-33,JUNEAU,WI,53039,920-386-4949 (TRAVEL CENTER),10,,,3,0,0,,,,,,,,,,,,,,,,,,
49,,WILDERNESS CROSSING,location_details.php?id=11975,http://www.rvandtravelers.com/location_details.php?id=11975,RVer,bp-,,,WI 29,17256 RED OAK LANE,WITTENBERG,WI,54499,715-253-2333 (TRAVEL CENTER),100,,,9,3,0,198,,715-253-3600 (HARVEST),,,,,,,,,,,,,,,
49,,WINDSOR TRUCK WASH AND FUEL,location_details.php?id=19197,http://www.rvandtravelers.com/location_details.php?id=19197,RVer,citgo,,,I-39/90,6383 LAKE RD,WINDSOR,WI,53598,608-846-7272 (TRAVEL CENTER),0,,,2,0,0,131,,,,,,,,,,,,,,,,,
50,ia,A C & T - FALLING WATERS,location_details.php?id=53558,http://www.rvandtravelers.com/location_details.php?id=53558,RVer,exxon,,,I-81,18 DARLA AVE,FALLING WATERS,WV,25419,304-274-1312 (TRAVEL CENTER),0,0,0,2,0,0,23,,,,,,,,,,,,,,,,,
50,ia,ALTA STATION,location_details.php?id=243,http://www.rvandtravelers.com/location_details.php?id=243,RVer,ind_dealer_1,,,I-64,13194 ALTA DR,ALTA,WV,24916,304-645-9015 (TRAVEL CENTER),13,0,0,4,0,0,161,304-645-9019,304-645-9015 (ALTA RESTAURANT),,,,,,,,,,,,,,,
50,ia,BECKLEY TRAVEL PLAZA,location_details.php?id=318,http://www.rvandtravelers.com/location_details.php?id=318,RVer,exxon,,,I-77,500 VAN KIRK DR,BECKLEY,WV,25801,304-255-6773 (TRAVEL CENTER),125,0,0,12,6,0,45,,304-255-6773 (BURGER KING),,304-255-6773 (STARBUCKS),,,,,,,,,304-255-6773 (SBARRO),,,,
50,ia,BFS FOODS #10,location_details.php?id=53965,http://www.rvandtravelers.com/location_details.php?id=53965,RVer,ind_dealer_1,,,I-68,94 FUEL DR,BRUCETON MILLS,WV,26525,304-379-3804 (TRAVEL CENTER),0,0,0,3,0,0,23,,304-379-3804 (SUBWAY),,,,,,,,,,,,,,,
50,ia,BFS FOODS #39,location_details.php?id=53966,http://www.rvandtravelers.com/location_details.php?id=53966,RVer,marathon,,,I-79,2202 PLEASANT VALLEY RD,FAIRMONT,WV,26554,304-366-8109 (TRAVEL CENTER),0,0,0,2,0,0,133,,304-366-8109 (SUBWAY),,,,,,,,,,,,,,,
50,ia,BLUESTONE TRAVEL PLAZA,location_details.php?id=3661,http://www.rvandtravelers.com/location_details.php?id=3661,RVer,exxon,,,I-77,I-77 MM 18,CAMP CREEK,WV,25820,304-384-7109 (TRAVEL CENTER),70,,,8,0,0,,,,,,,,,,,,,,,MM 18 NB,,,
50,ia,CERTIFIED #305,location_details.php?id=54067,http://www.rvandtravelers.com/location_details.php?id=54067,RVer,ind_dealer_1,,,WV 2,WV 2 & WV 7,NEW MARTINSVILLE,WV,26155,304-455-2526 (TRAVEL CENTER),,,,2,,,,,,,,,,,,,,,,,,,,
50,ia,CHANEY'S SERVICE STATION,location_details.php?id=54071,http://www.rvandtravelers.com/location_details.php?id=54071,RVer,sunoco,,,US 30,751 CAROLINA AVE,CHESTER,WV,26034,304-387-3982 (TRAVEL CENTER),0,0,0,4,0,0,,304-387-3982,,,,,,,,,,,,,,,,
50,ia,CLARK'S PUMP-N-SHOP,location_details.php?id=45722,http://www.rvandtravelers.com/location_details.php?id=45722,RVer,marathon,,,US 817,5011 WINFIELD RD,FRAZIERS BOTTOM,WV,25213,304-937-3838 (TRAVEL CENTER),10,0,0,4,0,0,HURRICANE CREEK,,,,,,,,,,,,,,,,,
50,ia,GO MART,location_details.php?id=45708,http://www.rvandtravelers.com/location_details.php?id=45708,RVer,ind_dealer_1,,,US 250,1722 BEVERLEY PIKE,ELKINS,WV,26241,304-630-0460 (TRAVEL CENTER),0,0,0,4,0,0,WV 23,,,,,,,,,,,,,,,,,
50,ia,GO MART,location_details.php?id=45709,http://www.rvandtravelers.com/location_details.php?id=45709,RVer,gomart,,,US 50,113 E WASHINGTON AVE,ELLENBORO,WV,26346,304-869-4044 (TRAVEL CENTER),10,0,0,3,0,0,WV 16,304-869-4049,304-869-4044 (MCDONALD'S),,,,,,,,,,,,,,,
50,ia,GO MART,location_details.php?id=1231,http://www.rvandtravelers.com/location_details.php?id=1231,RVer,gomart,,,I-64,4885 US 60,HUNTINGTON,WV,25705,304-736-7216 (TRAVEL CENTER),38,0,0,7,0,0,15,304-736-7216,,,,,,,,,,,,,,,,
50,ia,GO MART,location_details.php?id=1232,http://www.rvandtravelers.com/location_details.php?id=1232,RVer,gomart,,,I-77,2100 HARPER RD,BECKLEY,WV,25801,304-255-2510 (TRAVEL CENTER),20,0,0,7,2,0,44,304-255-2524,,,,,,,,,,,,,,,,
50,ia,GO MART,location_details.php?id=1233,http://www.rvandtravelers.com/location_details.php?id=1233,RVer,gomart,,,I-77,6414 MACCORKLE SE AVE,CHARLESTON,WV,25304,304-925-3592 (TRAVEL CENTER),74,0,0,8,0,0,95,304-925-8488,,,,,,,,,,,,,,,,
