state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Fax,https,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Men's Showers,Mile Marker,Phone 3,Unleaded,Diesel,Bulk Def,Propane,Phone 4,Phone 5,Road Name,Hours of Operation,Mailing Address,http
16,Kentucky,LONDON AUTO TRUCK CENTER,location_details.php?id=1719,http://www.rvandtravelers.com/location_details.php?id=1719,RVer,bp-,,,I-75,41,15 DOGPATCH TRADING CENTER,LONDON,KY,40741,606-864-6426 (TRAVEL CENTER),,,,150,0,0,8,6,0,,,,,,,,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #238,location_details.php?id=14921,http://www.rvandtravelers.com/location_details.php?id=14921,RVer,loves-travel-stops-country-stores_416x416,,,I-65,116,1090 CEDAR GROVE RD,SHEPHERDSVILLE,KY,40165,502-543-7000 (TRAVEL CENTER),502-543-7000 (CHESTER'S FRIED CHICKEN),502-543-7080,,90,0,0,8,7,4,,,502-543-7000 (SUBWAY),3.169,3.489,3.949,4.299,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #291,location_details.php?id=14918,http://www.rvandtravelers.com/location_details.php?id=14918,RVer,loves-travel-stops-country-stores_416x416,,,I-75,95,3799 COLONEL RD,RICHMOND,KY,40475,859-624-0882 (TRAVEL CENTER),859-624-0882 (ARBY'S),859-624-0953,,63,0,0,8,5,3,,,,2.799,3.449,3.949,3.999,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #303,location_details.php?id=14930,http://www.rvandtravelers.com/location_details.php?id=14930,RVer,loves-travel-stops-country-stores_416x416,,,I-64,43,1940 WADDY RD,WADDY,KY,40076,502-829-0157 (TRAVEL CENTER),502-829-0157 (MCDONALD'S),502-829-0159,,67,0,0,7,7,3,,,502-829-0157 (SUBWAY),2.859,3.449,3.949,,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #321,location_details.php?id=1923,http://www.rvandtravelers.com/location_details.php?id=1923,RVer,loves-travel-stops-country-stores_416x416,,,I-75,29,222 KY 770,CORBIN,KY,40701,606-526-8099 (TRAVEL CENTER),606-526-8099 (HARDEE'S),606-526-1057,,99,0,0,7,5,0,,,,2.899,3.389,3.949,3.999,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #348,location_details.php?id=1921,http://www.rvandtravelers.com/location_details.php?id=1921,RVer,loves-travel-stops-country-stores_416x416,,,I-24,27,2966 US 62,CALVERT CITY,KY,42029,270-395-0546 (TRAVEL CENTER),270-395-0546 (ARBY'S),270-395-0597,,80,0,0,8,7,2,,,,2.999,3.549,3.949,3.999,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #360,location_details.php?id=14913,http://www.rvandtravelers.com/location_details.php?id=14913,RVer,loves-travel-stops-country-stores_416x416,,,I-65,58,4000 L&N  TURNPIKE RD,HORSE CAVE,KY,42749,270-786-4000 (TRAVEL CENTER),270-786-4000 (CHESTER'S FRIED CHICKEN),270-786-4201,,90,0,0,8,7,4,,,270-786-4000 (SUBWAY),2.899,3.489,3.949,3.999,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #383,location_details.php?id=1922,http://www.rvandtravelers.com/location_details.php?id=1922,RVer,loves-travel-stops-country-stores_416x416,,,I-71,55,503 LOVES DR,SPARTA,KY,41083,859-567-1140 (TRAVEL CENTER),859-567-1140 (MCDONALD'S),859-567-1713,,70,0,0,7,7,0,,,859-567-1140 (SUBWAY),2.999,3.549,3.949,3.999,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #418,location_details.php?id=1917,http://www.rvandtravelers.com/location_details.php?id=1917,RVer,loves-travel-stops-country-stores_416x416,,,I-64,172,750 CAROL MALONE BLVD,GRAYSON,KY,41143,606-474-6009 (TRAVEL CENTER),606-474-6009 (WENDY'S),606-474-0436,,50,0,0,5,7,2,,,,3.039,3.489,3.949,3.999,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #618,location_details.php?id=47019,http://www.rvandtravelers.com/location_details.php?id=47019,RVer,loves-travel-stops-country-stores_416x416,,,I-75,136,313 PORTER RD,SADIEVILLE,KY,40370,502-857-4878 (TRAVEL CENTER),502-857-4878 (HARDEE'S),502-857-1270,,111,0,0,7,7,2,,,,2.799,3.349,3.949,3.999,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #716,location_details.php?id=47020,http://www.rvandtravelers.com/location_details.php?id=47020,RVer,loves-travel-stops-country-stores_416x416,,,WESTERN KY PKWY,133,601 S RING RD,ELIZABETHTOWN,KY,42701,270-982-2600 (TRAVEL CENTER),270-982-2600 (HARDEE'S),270-982-2604,,63,0,0,8,5,3,,,,,,,,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #725,location_details.php?id=47021,http://www.rvandtravelers.com/location_details.php?id=47021,RVer,loves-travel-stops-country-stores_416x416,,,I-69,120,325 VETERANS DR,HANSON,KY,42413,270-322-9001 (TRAVEL CENTER),270-322-9001 (HARDEE'S),270-322-8317,,63,0,0,7,5,0,,,,,,,,,,,,,
16,Kentucky,LOVE'S TRAVEL STOP #782,location_details.php?id=52902,http://www.rvandtravelers.com/location_details.php?id=52902,RVer,loves-travel-stops-country-stores_416x416,,,I-24,86,11700 FT CAMPBELL BLVD,OAK GROVE,KY,42262,270-640-6053 (TRAVEL CENTER),270-640-6053 (HARDEE'S),270-640-6138,www.loves.com/en/location-and-fuel-price-search/locationsearchresults#?bounds=%7b%22south%22%3a36.6408231%2c%22west%22%3a-87.458122%2c%22north%22%3a36.7038449%2c%22east%22%3a-87.369664%7d,85,0,0,8,9,0,,,,,,,,,,,,,
16,Kentucky,MAPCO EXPRESS,location_details.php?id=10922,http://www.rvandtravelers.com/location_details.php?id=10922,RVer,ind_dealer_1,,,US 25,,951 RIVERVIEW RD,PINEVILLE,KY,40977,606-337-7788 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,,
16,Kentucky,MARTIN BP,location_details.php?id=10913,http://www.rvandtravelers.com/location_details.php?id=10913,RVer,bp-,,,KY 80,,6134 KY 80,MARTIN,KY,41649,606-285-3027 (TRAVEL CENTER),606-285-3027 (MCDONALD'S),,,0,0,0,4,0,0,,,,,,,,,,,,,
16,Kentucky,MAX FUEL #32(BP),location_details.php?id=10941,http://www.rvandtravelers.com/location_details.php?id=10941,RVer,bp-,,,US 641,,2185 US 641 N,MURRAY,KY,42071,270-753-3195 (TRAVEL CENTER),,,,24,0,0,4,0,0,,,,,,,,,,,,,
16,Kentucky,MAX FUEL EXPRESS,location_details.php?id=1386,http://www.rvandtravelers.com/location_details.php?id=1386,RVer,marathon,,,I-24,86,11725 FORT CAMPBELL PKWY,OAK GROVE,KY,42262,270-439-3041 (TRAVEL CENTER),,,,22,,,5,4,0,,,,,,,,,,,,,
16,Kentucky,MIDWAY TRAVEL PLAZA,location_details.php?id=47009,http://www.rvandtravelers.com/location_details.php?id=47009,RVer,valero,,,I-64,53-A,3888 US 127,FRANKFORT,KY,40601,502-227-0707 (TRAVEL CENTER),,,,49,0,0,3,0,0,,,,,,,,,,,,,
16,Kentucky,MINI MART,location_details.php?id=10075,http://www.rvandtravelers.com/location_details.php?id=10075,RVer,bp-,,,PURCHASE PKWY,47,58 US 68 W,DRAFFENVILLE,KY,42025,270-527-5290 (TRAVEL CENTER),270-527-5290 (ARBY'S),,,2,0,0,2,0,0,,,,,,,,,,,,,
16,Kentucky,MINIT MART,location_details.php?id=46985,http://www.rvandtravelers.com/location_details.php?id=46985,RVer,shell_,,,I-75,120,4560 IRON WORKS PIKE,LEXINGTON,KY,40511,859-244-1975 (TRAVEL CENTER),,,,24,,,2,0,0,,,,,,,,,,,,,
16,Kentucky,MINIT MART,location_details.php?id=10074,http://www.rvandtravelers.com/location_details.php?id=10074,RVer,marathon,,,I-69,24,2043 KY 121 N,MAYFIELD,KY,42066,270-251-9447 (TRAVEL CENTER),,,,7,0,0,2,0,0,,,,,,,,,,,,,
16,Kentucky,MOTT'S SERVICE STATION,location_details.php?id=10933,http://www.rvandtravelers.com/location_details.php?id=10933,RVer,ind_dealer_1,,,US 62,,690 ELM ST,BARDWELL,KY,42023,270-628-3605 (TRAVEL CENTER),,270-628-5491,,0,0,0,1,0,0,,,,,,,,,,,,,
16,Kentucky,MOUNT VERNON FUEL,location_details.php?id=46992,http://www.rvandtravelers.com/location_details.php?id=46992,RVer,ind_dealer_1,,,I-75,59,2480 S WILDERNESS RD,MOUNT VERNON,KY,40456,606-256-0948 (TRAVEL CENTER),606-256-0948 (MOUNT VERNON RESTAURANT),606-256-4738,,30,0,0,5,1,0,,,,,,,,,,,,,
16,Kentucky,MOUNTAIN VIEW TRUCK STOP,location_details.php?id=267,http://www.rvandtravelers.com/location_details.php?id=267,RVer,valero,,,I-64,121,1147 SLATE AVE,OWINGSVILLE,KY,40360,606-674-3002 (TRAVEL CENTER),,,,10,3,3,2,0,0,,,,,,,,,,,,,
16,Kentucky,MR. FUEL,location_details.php?id=37346,http://www.rvandtravelers.com/location_details.php?id=37346,RVer,pilot,,,I-71/75,175,118 RICHWOOD RD,WALTON,KY,41094,859-485-6100 (TRAVEL CENTER),859-485-6100 (SUBWAY),859-485-6113,pilotflyingj.com/stores/278/,15,0,0,7,5,0,,,,2.799,3.499,3.859,,,,,,,
16,Kentucky,NOBLE'S FUEL,location_details.php?id=2126,http://www.rvandtravelers.com/location_details.php?id=2126,RVer,ind_dealer_1,,,I-75,144,1065 OWENTON RD,CORINTH,KY,41010,859-824-4475 (TRAVEL CENTER),859-824-4475 (NOBLE'S RESTAURANT),859-824-4475,,75,0,75,4,3,2,2,,,,,,,,,,,,
16,Kentucky,ORAN'S TRAVEL PLAZA,location_details.php?id=10927,http://www.rvandtravelers.com/location_details.php?id=10927,RVer,valero,,,US 27,,10745 N US 27,EUBANK,KY,42567,606-379-2312 (TRAVEL CENTER),606-379-2312 (EAST WAY DELI),,,15,0,15,5,0,0,,,,,,,,,,,,,
16,Kentucky,PARK CITY SHELL,location_details.php?id=2182,http://www.rvandtravelers.com/location_details.php?id=2182,RVer,shell_,,,I-65,48,329 MAMMOUTH CAVE PKWY,PARK CITY,KY,42160,270-749-3310 (TRAVEL CENTER),270-749-3310 (SUBWAY),270-749-3312,,25,0,0,2,0,0,,,,,,,,,,,,,
16,Kentucky,PARKWAY MARATHON,location_details.php?id=10077,http://www.rvandtravelers.com/location_details.php?id=10077,RVer,marathon,,,WESTERN KY PKWY,94,611 MORGANTOWN ST,CANEYVILLE,KY,42721,270-879-8517 (TRAVEL CENTER),,,,35,0,0,2,2,0,,,,,,,,,,,,,
16,Kentucky,PARKWAY SHELL,location_details.php?id=10072,http://www.rvandtravelers.com/location_details.php?id=10072,RVer,shell_,,,NATCHER PKWY,7,2750 RUSSELVILLE RD,BOWLING GREEN,KY,42101,270-842-4979 (TRAVEL CENTER),270-842-4979 (KRISPY KRUNCHY CHICKEN),,,20,0,0,4,0,0,,,,,,,,,,,,,
16,Kentucky,PETRO STOPPING CENTER #330,location_details.php?id=2227,http://www.rvandtravelers.com/location_details.php?id=2227,RVer,petro,,,I-65,86,554 W GLENDALE-HODGENVILLE RD,GLENDALE,KY,42740,270-369-6840 (TRAVEL CENTER),,270-369-6848,www.ta-petro.com/location/ky/petro-glendale,263,34,34,12,19,5,,,,,,,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #050,location_details.php?id=47017,http://www.rvandtravelers.com/location_details.php?id=47017,RVer,pilot,,,I-71,28,489 PENDLETON RD,SULPHUR,KY,40070,502-743-5496 (TRAVEL CENTER),502-743-5496 (MCDONALDS),502-743-5228,pilotflyingj.com/stores/50/,180,0,0,11,8,0,,,,,,,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #156,location_details.php?id=10930,http://www.rvandtravelers.com/location_details.php?id=10930,RVer,pilot,,,I-69,37,95 FREE HENRY FORD RD,MADISONVILLE,KY,42440,270-258-5213 (TRAVEL CENTER),270-258-5213 (SUBWAY),270-258-5387,pilotflyingj.com/stores/156/,90,5,5,6,5,4,,,,2.919,3.499,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #231,location_details.php?id=17314,http://www.rvandtravelers.com/location_details.php?id=17314,RVer,pilot,,,I-75,29,249 W CUMBERLAND GAP PKWY,CORBIN,KY,40701,606-528-0631 (TRAVEL CENTER),606-528-0122 (SUBWAY),606-528-1003,pilotflyingj.com/stores/231/,40,10,10,9,5,0,,,606-528-0122 (MCDONALD'S),2.899,3.399,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #240,location_details.php?id=10923,http://www.rvandtravelers.com/location_details.php?id=10923,RVer,pilot,,,US 25,KY 2,3000 US 25 E,MIDDLESBORO,KY,40965,606-248-4057 (TRAVEL CENTER),,606-248-4149,pilotflyingj.com/stores/240/,40,5,5,4,2,0,,,,2.859,3.459,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #321,location_details.php?id=37347,http://www.rvandtravelers.com/location_details.php?id=37347,RVer,pilot,,,I-71/75,175,11229 FRONTAGE RD,WALTON,KY,41094,859-485-1327 (TRAVEL CENTER),859-485-1327 (SUBWAY),859-485-8519,pilotflyingj.com/stores/321/,0,0,0,7,3,0,,,,2.799,3.599,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #353,location_details.php?id=17323,http://www.rvandtravelers.com/location_details.php?id=17323,RVer,pilot,,,I-75,129,110 TRIPORT RD,GEORGETOWN,KY,40324,502-863-2708 (TRAVEL CENTER),502-570-4638 (WENDY'S),502-863-5012,pilotflyingj.com/stores/353/,175,20,20,12,12,4,,,502-863-2708 (CINNABON),2.989,3.499,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #354,location_details.php?id=17328,http://www.rvandtravelers.com/location_details.php?id=17328,RVer,pilot,,,I-64,28,819 BUCK CREEK RD,SIMPSONVILLE,KY,40067,502-722-5636 (TRAVEL CENTER),502-722-5454 (WENDY'S),502-722-5630,pilotflyingj.com/stores/354/,25,0,0,7,10,0,,,,3.039,3.459,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #356,location_details.php?id=17331,http://www.rvandtravelers.com/location_details.php?id=17331,RVer,pilot,,,I-65,121,2050 E BLUE LICK RD,SHEPHERDSVILLE,KY,40165,502-955-5049 (TRAVEL CENTER),502-957-1215 (SUBWAY),502-955-9717,pilotflyingj.com/stores/356/,60,20,20,7,6,0,,,,3.179,3.499,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #358,location_details.php?id=17336,http://www.rvandtravelers.com/location_details.php?id=17336,RVer,pilot,,,I-24,3,5353 CAIRO RD,PADUCAH,KY,42001,270-443-2044 (TRAVEL CENTER),270-443-2044 (SUBWAY),270-442-8538,pilotflyingj.com/stores/358/,65,0,0,7,6,0,,,,2.889,3.559,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #392,location_details.php?id=17339,http://www.rvandtravelers.com/location_details.php?id=17339,RVer,pilot,,,I-65,81,450 E WESTERN AVE,SONORA,KY,42776,270-369-7300 (TRAVEL CENTER),270-369-8295 (SUBWAY),270-369-8596,pilotflyingj.com/stores/392/,150,5,5,10,6,4,,,,2.899,3.499,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #399,location_details.php?id=2583,http://www.rvandtravelers.com/location_details.php?id=2583,RVer,pilot,,,I-65,105,150 PARK PLAZA BLVD,LEBANON JUNCTION,KY,40150,502-833-2727 (TRAVEL CENTER),502-833-2727 (SUBWAY),502-833-2759,pilotflyingj.com/stores/399/,150,15,15,8,7,4,,,502-833-2727 (MCDONALD'S),2.809,3.499,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #41,location_details.php?id=17288,http://www.rvandtravelers.com/location_details.php?id=17288,RVer,pilot,,,I-64,113,3060 OWINGSVILLE RD,MOUNT STERLING,KY,40353,859-497-4041 (TRAVEL CENTER),859-497-8605 (SUBWAY),859-497-8709,pilotflyingj.com/stores/41/,70,10,10,8,7,0,,,859-497-8605 (MCDONALD'S),2.839,3.499,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #437,location_details.php?id=17346,http://www.rvandtravelers.com/location_details.php?id=17346,RVer,pilot,,,I-75,11,481 W KY 92,WILLIAMSBURG,KY,40769,606-549-0162 (TRAVEL CENTER),606-549-0162 (CINNABON),606-549-0166,pilotflyingj.com/stores/437/,80,16,16,7,5,0,,,,2.959,3.399,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #438,location_details.php?id=17349,http://www.rvandtravelers.com/location_details.php?id=17349,RVer,pilot,,,I-65,6,2940 SCOTTSVILLE RD,FRANKLIN,KY,42134,270-586-9544 (TRAVEL CENTER),,270-586-9887,pilotflyingj.com/stores/438/,150,5,5,10,9,0,,,,2.849,3.459,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #439,location_details.php?id=17352,http://www.rvandtravelers.com/location_details.php?id=17352,RVer,pilot,,,I-24,86,12900 FORT CAMPBELL PKWY,OAK GROVE,KY,42262,270-439-0153 (TRAVEL CENTER),270-439-7121 (SUBWAY),270-439-0765,pilotflyingj.com/stores/439/,125,10,10,9,5,0,,,270-439-7121 (WENDY'S),2.879,3.499,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #440,location_details.php?id=17357,http://www.rvandtravelers.com/location_details.php?id=17357,RVer,pilot,,,I-71,28,205 PENDLETON RD,PENDLETON,KY,40055,502-743-5222 (TRAVEL CENTER),502-743-5525 (SUBWAY),502-743-5123,pilotflyingj.com/stores/440/,105,0,0,7,5,4,,,502-743-5222 (DUNKIN' DONUTS),2.939,3.559,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #46,location_details.php?id=17293,http://www.rvandtravelers.com/location_details.php?id=17293,RVer,pilot,,,I-65,6,2929 SCOTTSVILLE RD,FRANKLIN,KY,42134,270-586-4149 (TRAVEL CENTER),270-586-4510 (SUBWAY),270-586-5171,pilotflyingj.com/stores/46/,65,5,5,8,5,0,,,,2.849,3.459,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #47,location_details.php?id=17296,http://www.rvandtravelers.com/location_details.php?id=17296,RVer,pilot,,,I-75,129,259 CHERRY BLOSSOM WAY,GEORGETOWN,KY,40324,502-868-7427 (TRAVEL CENTER),502-868-7427 (MCDONALD'S),502-867-1847,pilotflyingj.com/stores/47/,100,0,0,8,5,0,,,,2.989,3.499,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #48,location_details.php?id=17299,http://www.rvandtravelers.com/location_details.php?id=17299,RVer,pilot,,,I-65,86,58 GLENDALE-HOGENVILLE RD,GLENDALE,KY,42740,270-369-7360 (TRAVEL CENTER),270-369-7360 (MCDONALD'S),270-369-6991,pilotflyingj.com/stores/48/,200,5,5,10,8,4,,,,2.899,3.499,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER #49,location_details.php?id=17304,http://www.rvandtravelers.com/location_details.php?id=17304,RVer,pilot,,,I-24,89,8190 PEMBROKE-OAK GROVE RD,OAK GROVE,KY,42262,270-439-1776 (TRAVEL CENTER),270-439-1776 (MCDONALD'S),270-439-7624,pilotflyingj.com/stores/49/,200,20,20,10,8,3,,,,2.879,3.499,3.959,,,,,,,
16,Kentucky,PILOT TRAVEL CENTER DEALER #890 - HUCK'S TRAVEL CENTER,location_details.php?id=1364,http://www.rvandtravelers.com/location_details.php?id=1364,RVer,pilot,,,I-24,40,2299 US 62 W,KUTTAWA,KY,42055,270-388-8111 (TRAVEL CENTER),,270-388-8084,,100,15,15,6,7,0,,,,,3.559,3.959,,,,,,,
16,Kentucky,QUICK MART,location_details.php?id=55101,http://www.rvandtravelers.com/location_details.php?id=55101,RVer,shell_,,,BUS 127,,1014 TENNESSEE RD,ALBANY,KY,42602,606-387-7080 (TRAVEL CENTER),,,,,,,2,,,,,,,,,,,,,,,
16,Kentucky,REDI MART,location_details.php?id=10905,http://www.rvandtravelers.com/location_details.php?id=10905,RVer,ind_dealer_1,,,KY 32,,2366 BYPASS BLVD,FLEMINGSBURG,KY,41041,606-845-0068 (TRAVEL CENTER),,,,10,0,0,2,0,0,,,,,,,,,,,,,
16,Kentucky,RYAN FARM SUPPLY,location_details.php?id=10948,http://www.rvandtravelers.com/location_details.php?id=10948,RVer,marathon,,,AA HWY,,8463 AA HWY,MAYSVILLE,KY,41056,606-759-5078 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,,
16,Kentucky,S & K FUEL STOP #1,location_details.php?id=54890,http://www.rvandtravelers.com/location_details.php?id=54890,RVer,marathon,,,US 23,,10056 US HWY 23,CATLETTSBURG,KY,41129,606-739-0230,,,,0,0,0,4,0,0,,,,,,,,,,,,,
16,Kentucky,SMITHS GROVE TRAVEL CENTER,location_details.php?id=51209,http://www.rvandtravelers.com/location_details.php?id=51209,RVer,smithgrove_travel_center2016mariamariamaria2016,,,I-65,38,605 S MAIN ST,SMITHS GROVE,KY,42171,270-563-4713 (TRAVEL CENTER),270-563-4713 (CHESTER'S FRIED CHICKEN),270-563-4211,,150,0,150,7,6,2,,,270-563-4713 (HUNT BROTHERS PIZZA),,,,,270-563-4713 (TACO BELL),,,,,
16,Kentucky,SMOKIN JOE'S,location_details.php?id=47004,http://www.rvandtravelers.com/location_details.php?id=47004,RVer,ind_dealer_1,,,KY 109,KY 56,10355 KY 56,STURGIS,KY,42459,270-389-1122 (TRAVEL CENTER),,,,0,,,2,0,0,,,,,,,,,,,,,
16,Kentucky,SOUTHERN PRIDE AUTO/TRUCK PLAZA,location_details.php?id=2962,http://www.rvandtravelers.com/location_details.php?id=2962,RVer,bp-,,,I-24,16,7050 BENTON RD,PADUCAH,KY,42003,270-898-6753 (TRAVEL CENTER),,,,110,0,0,8,5,4,,,,,,,,,,,,,
16,Kentucky,SPEEDWAY,location_details.php?id=163,http://www.rvandtravelers.com/location_details.php?id=163,RVer,ind_dealer_1,,,I-65,105,12492 S PRESTON HWY,LEBANON JUNCTION,KY,40150,502-833-3700 (TRAVEL CENTER),,,,6,0,0,3,0,0,,,,,,,,,,,,,
16,Kentucky,SPEEDWAY,location_details.php?id=2983,http://www.rvandtravelers.com/location_details.php?id=2983,RVer,speedwaygas,,,I-64,94,1480 W LEXINGTON,WINCHESTER,KY,40391,859-744-9790 (TRAVEL CENTER),,,,10,0,0,3,2,0,,,,,,,,,,,,,
16,Kentucky,SPEEDWAY,location_details.php?id=46980,http://www.rvandtravelers.com/location_details.php?id=46980,RVer,speedwaygas,,,I-75,25,1847 CUMBERLAND FALLS HWY,CORBIN,KY,40701,606-528-8336 (TRAVEL CENTER),,,,0,0,0,4,0,0,,,,,,,,,,,,,
16,Kentucky,SPEEDWAY #9651,location_details.php?id=55077,http://www.rvandtravelers.com/location_details.php?id=55077,RVer,speedwaygas,,,I-75,104,5360 ATHENS BOONESBORO RD,LEXINGTON,KY,40509,859-263-5279 (TRAVEL CENTER),,,,,,,3,,,,,,,,,,,,,,,
16,Kentucky,SPEEDWAY #9662,location_details.php?id=55078,http://www.rvandtravelers.com/location_details.php?id=55078,RVer,speedwaygas,,,I-264,131-B,4300 CRITTENDEN DR,LOUISVILLE,KY,40209,502-363-1699 (TRAVEL CENTER),,,,,,,2,,,,,,,,,,,,,,,
16,Kentucky,SUDDEN SERVICE 62 TRAVEL CENTER,location_details.php?id=385,http://www.rvandtravelers.com/location_details.php?id=385,RVer,shell_,,,I-65,6,3303 SCOTTSVILLE RD,FRANKLIN,KY,42134,270-586-3248 (TRAVEL CENTER),,,,92,0,0,6,4,0,,,,,,,,,,,,,
16,Kentucky,SUPER EXPRESS STOP,location_details.php?id=3147,http://www.rvandtravelers.com/location_details.php?id=3147,RVer,shell_,,,I-64,113,100 CLARENCE DR,MOUNT STERLING,KY,40353,859-498-5161 (TRAVEL CENTER),,,,30,0,0,5,0,0,,,,,,,,,,,,,
16,Kentucky,SUPER QUICK,location_details.php?id=46977,http://www.rvandtravelers.com/location_details.php?id=46977,RVer,ind_dealer_1,,,US 60,KY 180,12647 US 60,CANNONSBURG,KY,41102,606-928-8199 (TRAVEL CENTER),606-928-8199 (SUBWAY),,,23,0,0,4,0,0,,,,,,,,,,,,,
16,Kentucky,SUPER QUICK,location_details.php?id=3158,http://www.rvandtravelers.com/location_details.php?id=3158,RVer,ind_dealer_1,,,I-64,172,951 N CAROL MALONE BLVD,GRAYSON,KY,41143,606-474-5142 (TRAVEL CENTER),,606-474-8260,,100,0,0,7,2,0,,,,,,,,,,,,,
16,Kentucky,TOWN-N-COUNTRY BP,location_details.php?id=10904,http://www.rvandtravelers.com/location_details.php?id=10904,RVer,marathon,,,KY 9,,4248 AA HWY,MAYSVILLE,KY,41056,606-883-3265 (TRAVEL CENTER),,,,124,0,0,5,5,3,,,,,,,,,,,,,
16,Kentucky,TRAVEL CENTERS OF AMERICA #093,location_details.php?id=15911,http://www.rvandtravelers.com/location_details.php?id=15911,RVer,catscale3,,,I-75,181,7777 BURLINGTON PIKE,FLORENCE,KY,41042,859-371-7166 (TRAVEL CENTER),859-371-7166 (SUBWAY),859-283-5831,www.ta-petro.com/location/ky/ta-florence,123,62,62,8,6,6,,,859-371-7166 (POPEYE'S),,,,,,,,,,
16,Kentucky,TRI STATE PETROLEUM,location_details.php?id=46988,http://www.rvandtravelers.com/location_details.php?id=46988,RVer,valero,,,US 23,,8283 US 23,LOUISA,KY,41230,606-673-9993 (TRAVEL CENTER),606-673-9993 (HUNT BROTHERS PIZZA),,,25,0,0,4,1,0,,,,,,,,,,,,,
16,Kentucky,USA FUEL,location_details.php?id=47018,http://www.rvandtravelers.com/location_details.php?id=47018,RVer,marathon,,,US 68,,245 W H BROWN RD,RUSSELLVILLE,KY,42276,270-725-8759 (TRAVEL CENTER),270-725-8759 (KRISPY KRUNCHY CHICKEN),,,30,0,0,5,2,0,,,,,,,,,,,,,
16,Kentucky,VALERO TRUCK STOP,location_details.php?id=2283,http://www.rvandtravelers.com/location_details.php?id=2283,RVer,valero,,,I-75,41,311 W DANIEL BOONE PKWY,LONDON,KY,40741,606-864-2174 (TRAVEL CENTER),,,,61,0,0,7,5,3,,,,,,,,,,,,,
16,Kentucky,WILDCAT TRUCK STOP,location_details.php?id=55260,http://www.rvandtravelers.com/location_details.php?id=55260,RVer,ind_dealer_1,,,US 25E,,19201 S US HWY 25E,FLAT LICK,KY,40935,606-542-5922 (TRAVEL CENTER),606-542-5922 (WILDCAT GRILL),606-542-5923,,20,0,0,3,2,0,,,,,,,,,,,,,
16,Kentucky,WINCHESTER SHELL,location_details.php?id=2893,http://www.rvandtravelers.com/location_details.php?id=2893,RVer,shell_,,,I-64,94,570 VAN METER RD,WINCHESTER,KY,40391,859-744-8372 (TRAVEL CENTER),,,,47,0,0,5,2,0,,,,,,,,,,,,,
16,Kentucky,WK TRUCK STOP,location_details.php?id=10076,http://www.rvandtravelers.com/location_details.php?id=10076,RVer,valero,,,WESTERN KY PKWY,75,1994 US 231 S,BEAVER DAM,KY,42320,270-274-7991 (TRAVEL CENTER),,,,47,0,0,5,4,0,2,,,,,,,,,,,,
17,Louisiana,101 TRAVEL PLAZA,location_details.php?id=18606,http://www.rvandtravelers.com/location_details.php?id=18606,RVer,chevron,,,I-20,101,537 LA-151 N,CALHOUN,LA,71225,318-644-0733 (TRAVEL CENTER),318-644-0733 (SUBWAY),318-644-0734,,20,,,6,2,0,,,318-644-0756 (HUDDLE HOUSE),,,,,,,,,,
